sys_loc_code,loc_desc,sample_date,matrix_code,lab_name_code,analytic_method,fraction,cas_rn,chemical_name,report_result_value,report_result_unit,validator_qualifiers,lab_qualifiers,longitude,latitude
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),D,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),D,7440-50-8,Copper,2.4,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),D,7440-61-1,Uranium,16,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),D,7782-49-2,Selenium,2.4,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),D,7440-66-6,Zinc,23,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,2320-B,T,ALK,"ALKALINITY, TOTAL (AS CACO3)",180,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,2340,T,HARD,HARDNESS (AS CACO3),290,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,245.1,T,7439-97-6,Mercury,0.055,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.7(W),T,7439-95-4,Magnesium,17000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.7(W),T,7439-98-7,Molybdenum,13,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.7(W),T,7440-09-7,Potassium,8000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.7(W),T,7440-23-5,Sodium,81000,ug/L,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.7(W),T,7440-70-2,Calcium,71000,ug/L,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.7(W),T,7439-89-6,Iron,180,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.7(W),D,7439-89-6,Iron,70,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),T,7440-38-2,Arsenic,0.53,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),T,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),D,7439-92-1,Lead,0.15,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),D,7439-96-5,Manganese,56,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),D,7440-02-0,Nickel,1.7,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),D,7440-22-4,Silver,0.2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),D,7440-38-2,Arsenic,0.61,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),D,7440-43-9,Cadmium,0.075,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),D,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),D,7440-50-8,Copper,2.5,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),D,7440-66-6,Zinc,15,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),D,7782-49-2,Selenium,1.6,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,200.8(W),D,7440-61-1,Uranium,9,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,2320-B,T,16,"Alkalinity, Bicarbonate as CaCO3",140,mg/l,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,DEH,180.1,N,514,Turbidity,9.01,ntu,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,DEH,2510,N,139,Specific Conductance,1154.6,umhos/cm,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,609,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,9,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,4.2,C,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,142,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",1.6,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.22,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",3.6,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",3,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,10.76,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,WASTEWATER,4500-P-G,T,1476,"Phosphorus, orthophosphate as P",1.1,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,1.2,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,175,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,DEH,5310-B,N,89,"Carbon, organic",7.31,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,330,cfu/100ml,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,DEH,I1586,N,1,pH,8.03,pH,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,DEH,180.1,N,514,Turbidity,15.5,ntu,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,DEH,2510,N,139,Specific Conductance,1020,umhos/cm,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,447,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,10,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,3.33,C,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,102,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.51,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.04,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",2.3,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1.3,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,13.74,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.53,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,130,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,DEH,5310-B,N,89,"Carbon, organic",15.6,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,60,cfu/100ml,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,DEH,I1586,N,1,pH,1.71,pH,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,2320-B,T,17,"Alkalinity, Carbonate as CaCO3",5,mg/l,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,2320-B,T,ALK,"ALKALINITY, TOTAL (AS CACO3)",140,mg/l,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,2340,T,HARD,HARDNESS (AS CACO3),240,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,6/6/2018,WS,TESTAMERICA,245.1,T,7439-97-6,Mercury,0.2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.7(W),T,7439-95-4,Magnesium,16000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.7(W),T,7439-98-7,Molybdenum,12,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.7(W),T,7440-09-7,Potassium,8600,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.7(W),T,7440-23-5,Sodium,88000,ug/L,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.7(W),T,7440-70-2,Calcium,71000,ug/L,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.7(W),D,7439-89-6,Iron,57,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),T,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),T,7440-38-2,Arsenic,0.96,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),D,7439-92-1,Lead,0.12,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),D,7439-96-5,Manganese,96,ug/L,J,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),D,7440-02-0,Nickel,1.8,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),D,7440-22-4,Silver,0.2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),D,7440-38-2,Arsenic,0.79,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),D,7440-43-9,Cadmium,0.074,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),D,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),D,7440-50-8,Copper,1.5,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),D,7440-61-1,Uranium,9.3,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),D,7782-49-2,Selenium,1.6,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,200.8(W),D,7440-66-6,Zinc,18,ug/L,U,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,2320-B,T,16,"Alkalinity, Bicarbonate as CaCO3",140,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,2320-B,T,17,"Alkalinity, Carbonate as CaCO3",5,mg/l,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,2320-B,T,ALK,"ALKALINITY, TOTAL (AS CACO3)",140,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,2340,T,HARD,HARDNESS (AS CACO3),240,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,8/1/2018,WS,TESTAMERICA,245.1,T,7439-97-6,Mercury,0.2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.7(W),T,7439-95-4,Magnesium,20000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.7(W),T,7439-98-7,Molybdenum,11,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.7(W),T,7440-09-7,Potassium,10000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.7(W),T,7440-23-5,Sodium,100000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.7(W),T,7440-70-2,Calcium,89000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.7(W),D,7439-89-6,Iron,62,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.7(W),T,7439-89-6,Iron,480,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),T,7440-38-2,Arsenic,0.57,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),T,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),D,7439-92-1,Lead,0.16,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),D,7439-96-5,Manganese,130,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),D,7440-02-0,Nickel,2.1,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),D,7440-38-2,Arsenic,0.55,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),D,7440-43-9,Cadmium,0.071,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),D,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),D,7440-50-8,Copper,3,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),D,7440-61-1,Uranium,14,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),D,7440-66-6,Zinc,25,ug/L,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),D,7440-22-4,Silver,0.2,ug/L,J,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,200.8(W),D,7782-49-2,Selenium,1.5,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,2320-B,T,16,"Alkalinity, Bicarbonate as CaCO3",160,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,2320-B,T,17,"Alkalinity, Carbonate as CaCO3",5,mg/l,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,2320-B,T,ALK,"ALKALINITY, TOTAL (AS CACO3)",160,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,2340,T,HARD,HARDNESS (AS CACO3),300,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,12/5/2018,WS,TESTAMERICA,245.1,T,7439-97-6,Mercury,0.2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,DEH,180.1,N,514,Turbidity,112.11,ntu,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,DEH,2510,N,139,Specific Conductance,600.02,umhos/cm,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,334,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,97,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,17.79,C,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,70,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.2,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.07,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",2.1,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1.7,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,7.4,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.49,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,9/6/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,88,mg/L,,,-105.018049,39.738594
